Type,Name,Ident,Latitude,Longitude,Elevation,Magnetic Declination,Tags,Description,Region,Visible From,Last Edit,Import Filenam
Settlement,South Bend,,41.6763545,-86.2519898,708.5779872,,,Core Sim - Photogrammetry,,,,
Settlement,Southampton,,50.9097004,-1.4043509,68.04317532,,,Core Sim - Photogrammetry,,,,
Settlement,Spanish Fort,,30.671469,-87.9018829,140.5781693,,,Core Sim - Photogrammetry,,,,
Settlement,Spring Hill,,28.4831682,-82.5369872,45.81570772,,,Core Sim - Photogrammetry,,,,
Settlement,Springfield (illinois - USA),,39.7817213,-89.6501481,600.7663789,,,Core Sim - Photogrammetry,,,,
Settlement,Springfield (Massechusetts - USA),,42.1014831,-72.589811,67.65922127,,,Core Sim - Photogrammetry,,,,
Settlement,Springfield (Missouri - USA),,37.2089572,-93.2922989,1306.665517,,,Core Sim - Photogrammetry,,,,
Settlement,St. Louis,,38.6270025,-90.1994042,462.4551636,,,Core Sim - Photogrammetry,,,,
Settlement,St. Marys,,30.7478954,-81.5706109,19.31163175,,,Core Sim - Photogrammetry,,,,
Settlement,St. Petersburg,,27.7676008,-82.6402915,24.95253103,,,Core Sim - Photogrammetry,,,,
Settlement,Stamford,,41.0534302,-73.5387341,20.04852509,,,Core Sim - Photogrammetry,,,,
Settlement,Statesboro,,32.4487876,-81.7831674,254.8256903,,,Core Sim - Photogrammetry,,,,
Settlement,Stockton,,37.9577016,-121.2907796,14.75089695,,,Core Sim - Photogrammetry,,,,
Settlement,Summerville,,33.0185039,-80.1756481,77.30939191,,,Core Sim - Photogrammetry,,,,
Settlement,Syracuse,,43.0481221,-76.1474244,398.3461452,,,Core Sim - Photogrammetry,,,,
Settlement,Tacoma,,47.2528768,-122.4442906,246.3208926,,,Core Sim - Photogrammetry,,,,
Settlement,Tallahassee,,30.4382559,-84.2807329,203.9895786,,,Core Sim - Photogrammetry,,,,
Settlement,Tampa,,27.950575,-82.4571776,19.98083236,,,Core Sim - Photogrammetry,,,,
Settlement,Tarpon Springs,,28.1461248,-82.7567679,22.52787815,,,Core Sim - Photogrammetry,,,,
Settlement,Temecula,,33.4936391,-117.1483648,1015.929307,,,Core Sim - Photogrammetry,,,,
Settlement,Tempe,,33.4255104,-111.9400054,1162.535136,,,Core Sim - Photogrammetry,,,,
Settlement,The Woodlands,,30.1658207,-95.4612625,143.1164825,,,Core Sim - Photogrammetry,,,,
Settlement,Titusville,,28.6122187,-80.8075537,7.88874617,,,Core Sim - Photogrammetry,,,,
Settlement,Toledo,,41.6528052,-83.5378674,585.780976,,,Core Sim - Photogrammetry,,,,
Settlement,Toms River,,39.9537358,-74.1979458,21.36679058,,,Core Sim - Photogrammetry,,,,
Settlement,Topeka,,39.0473451,-95.6751576,947.4307586,,,Core Sim - Photogrammetry,,,,
Settlement,Toronto,,43.653226,-79.3831843,300.9274346,,,Core Sim - Photogrammetry,,,,
Settlement,Trenton,,40.2205824,-74.759717,50.8211495,,,Core Sim - Photogrammetry,,,,
Settlement,Tucson,,32.2226066,-110.9747108,2372.269794,,,Core Sim - Photogrammetry,,,,
Settlement,Tulsa,,36.1539816,-95.992775,719.5135031,,,Core Sim - Photogrammetry,,,,
Settlement,Ukiah,,39.1501709,-123.2077831,627.9342332,,,Core Sim - Photogrammetry,,,,
Settlement,Universal Studios Florida,,28.4789701,-81.4685059,99.17895317,,,Core Sim - Photogrammetry,,,,
Settlement,Valdosta,,30.8327022,-83.2784851,225.503358,,,Core Sim - Photogrammetry,,,,
Settlement,Valencia,,39.4699075,-0.3762881,42.27557656,,,Core Sim - Photogrammetry,,,,
Settlement,Vancouver,,49.2827291,-123.1207375,103.4184236,,,Core Sim - Photogrammetry,,,,
Settlement,Venice (Florida - USA),,27.0997775,-82.4542632,10.19870783,,,Core Sim - Photogrammetry,,,,
Settlement,Victoria,,48.4284207,-123.3656444,56.06503178,,,Core Sim - Photogrammetry,,,,
Settlement,Vigo,,42.2405989,-8.7207268,14.44525652,,,Core Sim - Photogrammetry,,,,
Settlement,Visalia,,36.3302284,-119.2920585,334.0640638,,,Core Sim - Photogrammetry,,,,
Settlement,Walt Disney World Resort,,28.385233,-81.563874,123.2939231,,,Core Sim - Photogrammetry,,,,
Settlement,Wichita,,37.6871761,-97.330053,1312.190521,,,Core Sim - Photogrammetry,,,,
Settlement,Willingboro,,40.028848,-74.8916458,40.0440568,,,Core Sim - Photogrammetry,,,,
Settlement,Wilmington,,39.744655,-75.5483909,99.36284836,,,Core Sim - Photogrammetry,,,,
Settlement,Winnipeg,,49.895136,-97.1383744,759.9880432,,,Core Sim - Photogrammetry,,,,
Settlement,Winston-Salem,,36.0998596,-80.244216,912.0845336,,,Core Sim - Photogrammetry,,,,
Settlement,Winter Haven,,28.0222435,-81.7328567,165.9975956,,,Core Sim - Photogrammetry,,,,
Settlement,Winter Park,,28.5999998,-81.3392352,96.89157401,,,Core Sim - Photogrammetry,,,,
Settlement,Wollongong,,-34.4278121,150.8930607,24.85328382,,,Core Sim - Photogrammetry,,,,
Settlement,Worcester,,42.2625932,-71.8022934,482.3871577,,,Core Sim - Photogrammetry,,,,
Settlement,Yuba City,,39.1404477,-121.6169108,55.65991417,,,Core Sim - Photogrammetry,,,,
Settlement,Yucaipa,,34.033625,-117.0430865,2627.038514,,,Core Sim - Photogrammetry,,,,
Settlement,Yuma,,32.6926512,-114.6276916,204.4075433,,,Core Sim - Photogrammetry,,,,
Settlement,Zephyrhills,,28.2336196,-82.1811947,90.50716855,,,Core Sim - Photogrammetry,,,,
